scenario,coupon_target_annual,bond_term_ticks,tick,metric,mean,p05,p50,p95,n
regenbond_lp_injection,0.06,260,130,bond_cumulative_fee_return_usd,186890.14312172917,141074.1589342818,183790.29607420985,234876.02024244005,3
regenbond_lp_injection,0.06,260,130,debt_outstanding_usd,159661.71209721835,156745.95086646598,161180.53844938887,161514.29488145132,3
regenbond_lp_injection,0.06,260,130,expected_cash_return_coverage,0.13285249333333335,0.1304852832,0.131831208,0.1359346032,3
regenbond_lp_injection,0.06,260,130,expected_verified_report_exposure,1347.9635079543357,1317.0199207151177,1339.0060751642848,1385.1772981465888,3
regenbond_lp_injection,0.06,260,130,expected_voucher_return_coverage,0.590488240148629,0.5859177889044644,0.5863269363717228,0.597971604036628,3
regenbond_lp_injection,0.06,260,130,fee_pool_cumulative_usd,40079.27354477633,34993.42012059134,37138.36674870758,47223.76172620946,3
regenbond_lp_injection,0.06,260,130,household_cash_stress_ratio,0.28800000000000003,0.25120000000000003,0.28,0.3304,3
regenbond_lp_injection,0.06,260,130,loan_issuance_volume_usd,165.610050898855,13.127222029678329,86.08957351706009,373.75721393528806,3
regenbond_lp_injection,0.06,260,130,potential_avg_degree,47.04,46.790400000000005,46.848,47.424,3
regenbond_lp_injection,0.06,260,130,potential_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,130,realized_avg_degree,12.085333333333333,11.872,12.016,12.3472,3
regenbond_lp_injection,0.06,260,130,realized_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,130,repayment_volume_usd,2099.3811131060365,642.8862561005387,775.9535684492525,4482.275251371282,3
regenbond_lp_injection,0.06,260,130,route_success_rate_tick,0.8866666666666667,0.8646666666666667,0.8766666666666667,0.9156666666666667,3
regenbond_lp_injection,0.06,260,130,swap_volume_usd_tick,82864.50801422064,68032.52307297527,74760.05619389979,103369.60922969064,3
regenbond_lp_injection,0.06,260,130,transactions_per_tick,337.3333333333333,335.2,337.0,339.7,3
regenbond_lp_injection,0.06,260,143,bond_annualized_fee_yield,0.19065973688434393,0.14153782331502773,0.1973082088294734,0.23512772009206956,3
regenbond_lp_injection,0.06,260,143,bond_coupon_coverage_ratio,3.1776622814057327,2.358963721917129,3.2884701471578897,3.918795334867826,3
regenbond_lp_injection,0.06,260,143,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,3
regenbond_lp_injection,0.06,260,143,bond_cumulative_fee_return_usd,209725.71057277836,155691.60564653052,217039.0297124207,258640.49210127653,3
regenbond_lp_injection,0.06,260,143,debt_outstanding_usd,169467.57938152083,164050.7448128683,164503.66054962503,178359.15713250043,3
regenbond_lp_injection,0.06,260,143,expected_cash_return_coverage,0.13285249333333335,0.1304852832,0.131831208,0.1359346032,3
regenbond_lp_injection,0.06,260,143,expected_verified_report_exposure,1395.2207726487588,1361.8922251524875,1386.0756467893507,1434.950908246616,3
regenbond_lp_injection,0.06,260,143,expected_voucher_return_coverage,0.590488240148629,0.5859177889044644,0.5863269363717228,0.597971604036628,3
regenbond_lp_injection,0.06,260,143,fee_pool_cumulative_usd,43351.5445175622,37870.35422927052,39968.82853712438,51200.63599216036,3
regenbond_lp_injection,0.06,260,143,household_cash_stress_ratio,0.29866666666666664,0.2664,0.288,0.3384,3
regenbond_lp_injection,0.06,260,143,loan_issuance_volume_usd,75.62028370660227,4.96176614864021,49.6176614864021,164.48063681870443,3
regenbond_lp_injection,0.06,260,143,potential_avg_degree,46.95466666666667,46.56,46.848,47.424,3
regenbond_lp_injection,0.06,260,143,potential_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,143,realized_avg_degree,12.122666666666667,11.892800000000001,12.08,12.3824,3
regenbond_lp_injection,0.06,260,143,realized_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,143,repayment_volume_usd,5195.092789465901,2318.3699617022994,5018.663019340571,8195.316456317232,3
regenbond_lp_injection,0.06,260,143,route_success_rate_tick,0.8668785084448776,0.8369465547409688,0.8595317725752508,0.901953177257525,3
regenbond_lp_injection,0.06,260,143,swap_volume_usd_tick,73453.02506164483,52545.918040592,61211.9293785641,102928.8990608542,3
regenbond_lp_injection,0.06,260,143,transactions_per_tick,341.3333333333333,321.6,336.0,364.8,3
regenbond_lp_injection,0.06,260,156,bond_annualized_fee_yield,0.18797723297925387,0.14117708023925268,0.19641176681634606,0.22887321203329056,3
regenbond_lp_injection,0.06,260,156,bond_coupon_coverage_ratio,3.1329538829875645,2.352951337320878,3.273529446939101,3.814553533888176,3
regenbond_lp_injection,0.06,260,156,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,3
regenbond_lp_injection,0.06,260,156,bond_cumulative_fee_return_usd,225572.67957510464,169412.49628710322,235694.12017961527,274647.8544399487,3
regenbond_lp_injection,0.06,260,156,debt_outstanding_usd,155638.91859981293,147407.08881102482,158069.470891352,162169.36178452373,3
regenbond_lp_injection,0.06,260,156,expected_cash_return_coverage,0.13285249333333335,0.1304852832,0.131831208,0.1359346032,3
regenbond_lp_injection,0.06,260,156,expected_verified_report_exposure,1440.4549495448337,1408.5050527261837,1429.4385661159442,1480.116314763706,3
regenbond_lp_injection,0.06,260,156,expected_voucher_return_coverage,0.590488240148629,0.5859177889044644,0.5863269363717228,0.597971604036628,3
regenbond_lp_injection,0.06,260,156,fee_pool_cumulative_usd,46387.14639541553,40360.514701940236,43130.675548678824,54693.307681606544,3
regenbond_lp_injection,0.06,260,156,household_cash_stress_ratio,0.2373333333333333,0.224,0.224,0.26,3
regenbond_lp_injection,0.06,260,156,loan_issuance_volume_usd,25.91041560621721,19.506175114530137,28.211187156431453,30.704116012754312,3
